PERCENT_PROFICIENT,NUMBER_TOOK_EXAM,ATTENDANCE_RATE,PERCENT_FREE_LUNCH,PERCENT_REDUCED_LUNCH,NUMBER_OF_TEACHERS,NUMBER_OF_COUNSELORS,NUMBER_OF_SOCIAL_WORKERS,PERCENT_OF_STUDENTS_SUSPENDED,NUMBER_TOTAL_STUDENTS_IN_SCHOOL,FEDERAL_FUNDING_PER_PUPIL,LOCAL_FUNDING_PER_PUPIL,PERCENT_MALE,PERCENT_FEMALE,PERCENT_ENGLISH_LANGUAGE_LEANERS,PERCENT_AMERICAN_INDIAN,PERCENT_BLACK,PERCENT_ASIAN,PERCENT_HISPANIC,PERCENT_WHITE,PERCENT_MULTIRACIAL,PERCENT_WITH_DISABILITIES,PERCENT_ECONOMICALLY_DISADVANTAGED,PERCENT_MIGRANT,PERCENT_HOMELESS,PERCENT_IN_FOSTER_CARE,PERCENT_PARENT_ARMED_FORCES,MATHEMATICS_AVERAGE_CLASS_SIZE,ASSESSMENT_NAME,SCHOOL_NAME,DISTRICT_NAME,COUNTY_NAME,DISTRICT_TYPE,REGION
63,280,92,34,3,118,6,2,5,1425,607,33246,52,48,15,1,9,7,40,39,4,14,44,0,1,0,0,21.333333333333332,Regents Algebra I,SUFFERN SENIOR HIGH SCHOOL,SUFFERN CSD ,ROCKLAND,Low Need,Hudson Valley
91,232,92,34,3,118,6,2,5,1425,607,33246,52,48,15,1,9,7,40,39,4,14,44,0,1,0,0,21.333333333333332,Regents Common Core Algebra II,SUFFERN SENIOR HIGH SCHOOL,SUFFERN CSD ,ROCKLAND,Low Need,Hudson Valley
26,39,92,34,3,118,6,2,5,1425,607,33246,52,48,15,1,9,7,40,39,4,14,44,0,1,0,0,21.333333333333332,Regents Common Core Algebra I,SUFFERN SENIOR HIGH SCHOOL,SUFFERN CSD ,ROCKLAND,Low Need,Hudson Valley
100,18,94,40,3,92,3,1,4,847,896,36965,49,51,15,1,9,7,45,34,4,16,50,0,0,0,0,14.4,Regents Common Core Geometry,SUFFERN MIDDLE SCHOOL,SUFFERN CSD ,ROCKLAND,Low Need,Hudson Valley
100,101,94,40,3,92,3,1,4,847,896,36965,49,51,15,1,9,7,45,34,4,16,50,0,0,0,0,14.4,Regents Algebra I,SUFFERN MIDDLE SCHOOL,SUFFERN CSD ,ROCKLAND,Low Need,Hudson Valley
89,35,92,83,4,61,2,0,2,678,6108,26243,49,51,38,0,20,2,76,2,1,26,94,0,14,0,0,17.666666666666668,Regents Algebra I,KAKIAT ELEMENTARY SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
9,208,83,81,3,119,5,1,4,1556,5760,26532,55,45,57,0,19,2,77,2,0,13,89,0,23,0,0,21.666666666666668,Regents Common Core Algebra I,SPRING VALLEY HIGH SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
8,157,83,81,3,119,5,1,4,1556,5760,26532,55,45,57,0,19,2,77,2,0,13,89,0,23,0,0,21.666666666666668,Regents Common Core Geometry,SPRING VALLEY HIGH SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
15,166,83,81,3,119,5,1,4,1556,5760,26532,55,45,57,0,19,2,77,2,0,13,89,0,23,0,0,21.666666666666668,Regents Common Core Algebra II,SPRING VALLEY HIGH SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
15,811,83,81,3,119,5,1,4,1556,5760,26532,55,45,57,0,19,2,77,2,0,13,89,0,23,0,0,21.666666666666668,Regents Algebra I,SPRING VALLEY HIGH SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
79,52,92,80,2,49,2,1,1,618,7142,26496,52,48,52,0,15,2,82,1,1,11,88,0,18,0,0,20,Regents Algebra I,POMONA MIDDLE SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
12,164,84,79,3,123,7,1,5,1656,5774,26104,54,46,48,0,19,2,76,2,0,15,88,0,17,0,0,18,Regents Common Core Algebra I,RAMAPO HIGH SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
37,148,84,79,3,123,7,1,5,1656,5774,26104,54,46,48,0,19,2,76,2,0,15,88,0,17,0,0,18,Regents Common Core Algebra II,RAMAPO HIGH SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
27,117,84,79,3,123,7,1,5,1656,5774,26104,54,46,48,0,19,2,76,2,0,15,88,0,17,0,0,18,Regents Common Core Geometry,RAMAPO HIGH SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
20,547,84,79,3,123,7,1,5,1656,5774,26104,54,46,48,0,19,2,76,2,0,15,88,0,17,0,0,18,Regents Algebra I,RAMAPO HIGH SCHOOL,EAST RAMAPO CSD (SPRING VALLEY),ROCKLAND,High-Need Urban/Suburban,Hudson Valley
100,13,94,53,5,37,3,0,7,309,2469,17080,50,50,0,1,1,0,1,93,5,20,63,0,3,1,1,18.2,Regents Algebra I,ST LAWRENCE MIDDLE SCHOOL,BRASHER FALLS CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
40,63,93,51,3,33,3,0,10,288,2447,26990,56,43,0,3,1,0,1,91,3,17,60,0,3,1,0,14,Regents Algebra I,ST LAWRENCE HIGH SCHOOL,BRASHER FALLS CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
12,17,93,51,3,33,3,0,10,288,2447,26990,56,43,0,3,1,0,1,91,3,17,60,0,3,1,0,14,Regents Common Core Algebra I,ST LAWRENCE HIGH SCHOOL,BRASHER FALLS CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
78,23,93,51,3,33,3,0,10,288,2447,26990,56,43,0,3,1,0,1,91,3,17,60,0,3,1,0,14,Regents Common Core Algebra II,ST LAWRENCE HIGH SCHOOL,BRASHER FALLS CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
48,46,93,51,3,33,3,0,10,288,2447,26990,56,43,0,3,1,0,1,91,3,17,60,0,3,1,0,14,Regents Common Core Geometry,ST LAWRENCE HIGH SCHOOL,BRASHER FALLS CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
97,60,94,42,2,45,2,1,2,340,3173,34693,51,49,0,0,0,2,1,94,3,19,45,0,2,1,1,17.666666666666668,Regents Common Core Geometry,H C WILLIAMS SENIOR HIGH SCH,CANTON CSD,SAINT LAWRENCE,Average Need,North Country (New York)
98,52,94,42,2,45,2,1,2,340,3173,34693,51,49,0,0,0,2,1,94,3,19,45,0,2,1,1,17.666666666666668,Regents Common Core Algebra II,H C WILLIAMS SENIOR HIGH SCH,CANTON CSD,SAINT LAWRENCE,Average Need,North Country (New York)
95,64,94,42,2,45,2,1,2,340,3173,34693,51,49,0,0,0,2,1,94,3,19,45,0,2,1,1,17.666666666666668,Regents Algebra I,H C WILLIAMS SENIOR HIGH SCH,CANTON CSD,SAINT LAWRENCE,Average Need,North Country (New York)
100,15,93,42,3,39,1,1,2,320,2431,23721,47,53,0,0,1,2,3,92,3,13,46,0,0,1,0,19,Regents Algebra I,J M MCKENNEY MIDDLE SCHOOL,CANTON CSD,SAINT LAWRENCE,Average Need,North Country (New York)
46,13,91,67,1,22,1,0,15,121,3841,39020,47,52,0,1,2,2,4,90,1,21,73,4,7,0,0,10.6,Regents Common Core Algebra II,CLIFTON-FINE JUNIOR-SENIOR HIGH SCH,CLIFTON-FINE CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
56,16,91,67,1,22,1,0,15,121,3841,39020,47,52,0,1,2,2,4,90,1,21,73,4,7,0,0,10.6,Regents Algebra I,CLIFTON-FINE JUNIOR-SENIOR HIGH SCH,CLIFTON-FINE CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
75,24,95,36,3,36,1,0,3,381,2257,28549,52,48,0,0,0,0,1,98,1,14,45,0,0,0,0,13.11111111111111,Regents Algebra I,COLTON-PIERREPONT CENTRAL SCHOOL,COLTON-PIERREPONT CSD,SAINT LAWRENCE,Average Need,North Country (New York)
100,14,95,36,3,36,1,0,3,381,2257,28549,52,48,0,0,0,0,1,98,1,14,45,0,0,0,0,13.11111111111111,Regents Common Core Algebra II,COLTON-PIERREPONT CENTRAL SCHOOL,COLTON-PIERREPONT CSD,SAINT LAWRENCE,Average Need,North Country (New York)
89,9,95,36,3,36,1,0,3,381,2257,28549,52,48,0,0,0,0,1,98,1,14,45,0,0,0,0,13.11111111111111,Regents Common Core Geometry,COLTON-PIERREPONT CENTRAL SCHOOL,COLTON-PIERREPONT CSD,SAINT LAWRENCE,Average Need,North Country (New York)
80,44,91,52,5,40,3,1,18,462,3803,24634,54,46,0,0,0,0,1,99,0,16,60,2,2,0,2,14.666666666666666,Regents Common Core Geometry,GOUVERNEUR HIGH SCHOOL,GOUVERNEUR CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
89,38,91,52,5,40,3,1,18,462,3803,24634,54,46,0,0,0,0,1,99,0,16,60,2,2,0,2,14.666666666666666,Regents Common Core Algebra II,GOUVERNEUR HIGH SCHOOL,GOUVERNEUR CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
52,107,91,52,5,40,3,1,18,462,3803,24634,54,46,0,0,0,0,1,99,0,16,60,2,2,0,2,14.666666666666666,Regents Algebra I,GOUVERNEUR HIGH SCHOOL,GOUVERNEUR CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
20,5,91,52,5,40,3,1,18,462,3803,24634,54,46,0,0,0,0,1,99,0,16,60,2,2,0,2,14.666666666666666,Regents Common Core Algebra I,GOUVERNEUR HIGH SCHOOL,GOUVERNEUR CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
100,21,93,57,6,48,2,0,20,447,3631,23941,51,49,0,0,1,0,3,95,1,19,65,2,3,1,2,16,Regents Algebra I,GOUVERNEUR MIDDLE SCHOOL,GOUVERNEUR CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
70,20,94,53,8,27,2,0,1,228,711,40275,55,45,0,0,0,0,0,98,2,12,62,0,0,0,0,12.11111111111111,Regents Algebra I,HAMMOND CENTRAL SCHOOL,HAMMOND CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
100,7,94,53,8,27,2,0,1,228,711,40275,55,45,0,0,0,0,0,98,2,12,62,0,0,0,0,12.11111111111111,Regents Common Core Geometry,HAMMOND CENTRAL SCHOOL,HAMMOND CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
56,9,93,53,6,37,2,0,4,371,3098,27022,51,49,0,0,2,1,2,95,0,16,64,5,11,1,1,14.777777777777779,Regents Common Core Algebra I,HERMON-DEKALB CENTRAL SCHOOL,HERMON-DEKALB CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
81,21,93,53,6,37,2,0,4,371,3098,27022,51,49,0,0,2,1,2,95,0,16,64,5,11,1,1,14.777777777777779,Regents Common Core Geometry,HERMON-DEKALB CENTRAL SCHOOL,HERMON-DEKALB CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
67,15,93,53,6,37,2,0,4,371,3098,27022,51,49,0,0,2,1,2,95,0,16,64,5,11,1,1,14.777777777777779,Regents Common Core Algebra II,HERMON-DEKALB CENTRAL SCHOOL,HERMON-DEKALB CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
81,31,93,53,6,37,2,0,4,371,3098,27022,51,49,0,0,2,1,2,95,0,16,64,5,11,1,1,14.777777777777779,Regents Algebra I,HERMON-DEKALB CENTRAL SCHOOL,HERMON-DEKALB CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
88,24,94,38,6,45,0,1,8,545,1851,28907,57,43,0,0,1,0,1,97,1,13,47,2,1,0,0,13.444444444444445,Regents Common Core Geometry,LISBON CENTRAL SCHOOL,LISBON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
100,18,94,38,6,45,0,1,8,545,1851,28907,57,43,0,0,1,0,1,97,1,13,47,2,1,0,0,13.444444444444445,Regents Common Core Algebra II,LISBON CENTRAL SCHOOL,LISBON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
94,49,94,38,6,45,0,1,8,545,1851,28907,57,43,0,0,1,0,1,97,1,13,47,2,1,0,0,13.444444444444445,Regents Algebra I,LISBON CENTRAL SCHOOL,LISBON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
93,42,94,41,5,31,2,0,4,314,2587,27137,51,49,0,0,0,0,3,96,1,14,48,0,3,1,0,14.166666666666666,Regents Algebra I,MADRID-WADDINGTON JR-SR HS,MADRID-WADDINGTON CSD,SAINT LAWRENCE,Average Need,North Country (New York)
91,22,94,41,5,31,2,0,4,314,2587,27137,51,49,0,0,0,0,3,96,1,14,48,0,3,1,0,14.166666666666666,Regents Common Core Geometry,MADRID-WADDINGTON JR-SR HS,MADRID-WADDINGTON CSD,SAINT LAWRENCE,Average Need,North Country (New York)
89,19,94,41,5,31,2,0,4,314,2587,27137,51,49,0,0,0,0,3,96,1,14,48,0,3,1,0,14.166666666666666,Regents Common Core Algebra II,MADRID-WADDINGTON JR-SR HS,MADRID-WADDINGTON CSD,SAINT LAWRENCE,Average Need,North Country (New York)
82,85,88,54,4,57,5,0,10,797,3572,21939,51,49,0,15,2,1,2,79,1,22,61,0,2,1,0,16.333333333333332,Regents Common Core Geometry,MASSENA SENIOR HIGH SCHOOL,MASSENA CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
56,162,88,54,4,57,5,0,10,797,3572,21939,51,49,0,15,2,1,2,79,1,22,61,0,2,1,0,16.333333333333332,Regents Algebra I,MASSENA SENIOR HIGH SCHOOL,MASSENA CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
93,46,88,54,4,57,5,0,10,797,3572,21939,51,49,0,15,2,1,2,79,1,22,61,0,2,1,0,16.333333333333332,Regents Common Core Algebra II,MASSENA SENIOR HIGH SCHOOL,MASSENA CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
6,17,88,54,4,57,5,0,10,797,3572,21939,51,49,0,15,2,1,2,79,1,22,61,0,2,1,0,16.333333333333332,Regents Common Core Algebra I,MASSENA SENIOR HIGH SCHOOL,MASSENA CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
100,27,92,50,3,38,2,0,18,380,3702,22723,50,50,1,17,1,0,1,81,1,20,57,0,3,2,0,17.666666666666668,Regents Algebra I,J WILLIAM LEARY JUNIOR HS,MASSENA CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
100,20,94,58,4,35,1,1,1,316,3653,32866,52,48,0,0,0,1,2,97,1,14,65,2,1,0,0,13.555555555555555,Regents Algebra I,MORRISTOWN CENTRAL SCHOOL,MORRISTOWN CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
93,14,94,58,4,35,1,1,1,316,3653,32866,52,48,0,0,0,1,2,97,1,14,65,2,1,0,0,13.555555555555555,Regents Common Core Geometry,MORRISTOWN CENTRAL SCHOOL,MORRISTOWN CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
100,15,94,58,4,35,1,1,1,316,3653,32866,52,48,0,0,0,1,2,97,1,14,65,2,1,0,0,13.555555555555555,Regents Common Core Algebra II,MORRISTOWN CENTRAL SCHOOL,MORRISTOWN CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
88,32,92,51,5,35,2,1,12,311,2450,26225,46,54,0,1,0,1,1,95,2,19,60,1,5,0,0,12.333333333333334,Regents Common Core Algebra II,NORWOOD-NORFOLK SCHOOL,NORWOOD-NORFOLK CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
88,56,92,51,5,35,2,1,12,311,2450,26225,46,54,0,1,0,1,1,95,2,19,60,1,5,0,0,12.333333333333334,Regents Algebra I,NORWOOD-NORFOLK SCHOOL,NORWOOD-NORFOLK CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
83,42,92,51,5,35,2,1,12,311,2450,26225,46,54,0,1,0,1,1,95,2,19,60,1,5,0,0,12.333333333333334,Regents Common Core Geometry,NORWOOD-NORFOLK SCHOOL,NORWOOD-NORFOLK CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
92,13,92,56,4,37,2,1,11,293,2722,23907,52,48,0,0,1,0,1,97,0,18,63,2,4,0,0,13,Regents Algebra I,NORWOOD-NORFOLK MIDDLE SCHOOL,NORWOOD-NORFOLK CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
92,37,92,45,0,68,3,2,9,675,3153,30017,54,46,0,0,0,0,0,99,1,20,49,1,2,1,0,14.6,Regents Common Core Algebra II,OGDENSBURG FREE ACADEMY,OGDENSBURG CITY SD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
80,15,92,45,0,68,3,2,9,675,3153,30017,54,46,0,0,0,0,0,99,1,20,49,1,2,1,0,14.6,Regents Common Core Algebra I,OGDENSBURG FREE ACADEMY,OGDENSBURG CITY SD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
86,93,92,45,0,68,3,2,9,675,3153,30017,54,46,0,0,0,0,0,99,1,20,49,1,2,1,0,14.6,Regents Algebra I,OGDENSBURG FREE ACADEMY,OGDENSBURG CITY SD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
90,72,92,45,0,68,3,2,9,675,3153,30017,54,46,0,0,0,0,0,99,1,20,49,1,2,1,0,14.6,Regents Common Core Geometry,OGDENSBURG FREE ACADEMY,OGDENSBURG CITY SD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
35,17,94,41,4,46,1,2,6,553,2627,28948,52,48,0,0,0,0,2,96,2,16,47,1,1,0,0,16.77777777777778,Regents Common Core Algebra I,HEUVELTON CENTRAL SCHOOL,HEUVELTON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
93,14,94,41,4,46,1,2,6,553,2627,28948,52,48,0,0,0,0,2,96,2,16,47,1,1,0,0,16.77777777777778,Regents Common Core Algebra II,HEUVELTON CENTRAL SCHOOL,HEUVELTON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
78,36,94,41,4,46,1,2,6,553,2627,28948,52,48,0,0,0,0,2,96,2,16,47,1,1,0,0,16.77777777777778,Regents Algebra I,HEUVELTON CENTRAL SCHOOL,HEUVELTON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
83,18,94,41,4,46,1,2,6,553,2627,28948,52,48,0,0,0,0,2,96,2,16,47,1,1,0,0,16.77777777777778,Regents Common Core Geometry,HEUVELTON CENTRAL SCHOOL,HEUVELTON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
88,25,92,40,4,26,1,1,2,158,2613,33602,53,45,0,0,1,1,0,99,0,15,46,0,6,1,1,14.2,Regents Algebra I,PARISHVILLE-HOPKINTON JR-SR HS,PARISHVILLE-HOPKINTON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
44,25,92,40,4,26,1,1,2,158,2613,33602,53,45,0,0,1,1,0,99,0,15,46,0,6,1,1,14.2,Regents Common Core Geometry,PARISHVILLE-HOPKINTON JR-SR HS,PARISHVILLE-HOPKINTON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
77,13,92,40,4,26,1,1,2,158,2613,33602,53,45,0,0,1,1,0,99,0,15,46,0,6,1,1,14.2,Regents Common Core Algebra II,PARISHVILLE-HOPKINTON JR-SR HS,PARISHVILLE-HOPKINTON CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
95,92,92,34,3,37,3,1,4,408,2160,23120,56,44,1,0,1,3,2,92,1,18,40,0,2,0,0,14.666666666666666,Regents Algebra I,POTSDAM SENIOR HIGH SCHOOL,POTSDAM CSD,SAINT LAWRENCE,Average Need,North Country (New York)
96,53,92,34,3,37,3,1,4,408,2160,23120,56,44,1,0,1,3,2,92,1,18,40,0,2,0,0,14.666666666666666,Regents Common Core Algebra II,POTSDAM SENIOR HIGH SCHOOL,POTSDAM CSD,SAINT LAWRENCE,Average Need,North Country (New York)
74,70,92,34,3,37,3,1,4,408,2160,23120,56,44,1,0,1,3,2,92,1,18,40,0,2,0,0,14.666666666666666,Regents Common Core Geometry,POTSDAM SENIOR HIGH SCHOOL,POTSDAM CSD,SAINT LAWRENCE,Average Need,North Country (New York)
100,25,94,33,1,35,2,1,1,346,2025,23297,51,49,0,0,1,3,3,90,2,18,36,0,1,0,0,16.4,Regents Algebra I,A A KINGSTON MIDDLE SCHOOL,POTSDAM CSD,SAINT LAWRENCE,Average Need,North Country (New York)
87,15,94,48,4,26,0,0,13,225,1017,29759,56,44,0,0,0,0,1,98,1,28,55,0,3,0,0,11,Regents Common Core Geometry,EDWARDS-KNOX JUNIOR-SENIOR HS,EDWARDS-KNOX CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
100,5,94,48,4,26,0,0,13,225,1017,29759,56,44,0,0,0,0,1,98,1,28,55,0,3,0,0,11,Regents Common Core Algebra II,EDWARDS-KNOX JUNIOR-SENIOR HS,EDWARDS-KNOX CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
74,31,94,48,4,26,0,0,13,225,1017,29759,56,44,0,0,0,0,1,98,1,28,55,0,3,0,0,11,Regents Algebra I,EDWARDS-KNOX JUNIOR-SENIOR HS,EDWARDS-KNOX CSD,SAINT LAWRENCE,High-Need Rural,North Country (New York)
100,46,95,18,2,79,4,2,0,719,552,22743,54,46,0,0,1,1,3,90,4,18,21,0,1,0,0,19.5,Regents Algebra I,RICHARD H O'ROURKE MIDDLE SCHOOL,BURNT HILLS-BALLSTON LAKE CSD,SARATOGA,Low Need,"Capital District, New York"
90,195,94,20,3,102,4,3,0,953,925,25109,50,50,0,0,1,1,3,91,4,17,23,0,1,0,0,18,Regents Algebra I,BURNT HILLS-BALLSTON LAKE SR HS,BURNT HILLS-BALLSTON LAKE CSD,SARATOGA,Low Need,"Capital District, New York"
43,7,94,20,3,102,4,3,0,953,925,25109,50,50,0,0,1,1,3,91,4,17,23,0,1,0,0,18,Regents Common Core Algebra I,BURNT HILLS-BALLSTON LAKE SR HS,BURNT HILLS-BALLSTON LAKE CSD,SARATOGA,Low Need,"Capital District, New York"
98,132,94,20,3,102,4,3,0,953,925,25109,50,50,0,0,1,1,3,91,4,17,23,0,1,0,0,18,Regents Common Core Algebra II,BURNT HILLS-BALLSTON LAKE SR HS,BURNT HILLS-BALLSTON LAKE CSD,SARATOGA,Low Need,"Capital District, New York"
95,153,94,20,3,102,4,3,0,953,925,25109,50,50,0,0,1,1,3,91,4,17,23,0,1,0,0,18,Regents Common Core Geometry,BURNT HILLS-BALLSTON LAKE SR HS,BURNT HILLS-BALLSTON LAKE CSD,SARATOGA,Low Need,"Capital District, New York"
85,594,95,19,1,226,16,1,4,2956,895,20336,51,49,1,0,3,12,8,72,5,11,22,0,0,0,0,20.333333333333332,Regents Algebra I,SHENENDEHOWA HIGH SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
83,664,95,19,1,226,16,1,4,2956,895,20336,51,49,1,0,3,12,8,72,5,11,22,0,0,0,0,20.333333333333332,Regents Common Core Geometry,SHENENDEHOWA HIGH SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
58,43,95,19,1,226,16,1,4,2956,895,20336,51,49,1,0,3,12,8,72,5,11,22,0,0,0,0,20.333333333333332,Regents Common Core Algebra I,SHENENDEHOWA HIGH SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
96,546,95,19,1,226,16,1,4,2956,895,20336,51,49,1,0,3,12,8,72,5,11,22,0,0,0,0,20.333333333333332,Regents Common Core Algebra II,SHENENDEHOWA HIGH SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
100,5,94,22,2,117,3,0,3,742,1059,20345,50,50,3,0,4,13,9,67,6,8,27,0,0,0,0,10.5,Regents Common Core Geometry,KODA MIDDLE SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
100,34,94,22,2,117,3,0,3,742,1059,20345,50,50,3,0,4,13,9,67,6,8,27,0,0,0,0,10.5,Regents Algebra I,KODA MIDDLE SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
100,9,95,12,1,115,4,1,3,745,1150,20402,50,50,0,0,2,7,6,80,6,8,14,0,0,0,0,13.8,Regents Common Core Geometry,GOWANA MIDDLE SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
100,44,95,12,1,115,4,1,3,745,1150,20402,50,50,0,0,2,7,6,80,6,8,14,0,0,0,0,13.8,Regents Algebra I,GOWANA MIDDLE SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
100,12,94,21,1,114,3,0,2,736,1263,20175,51,49,3,0,3,15,8,68,6,13,25,0,0,0,0,11.833333333333334,Regents Common Core Geometry,ACADIA MIDDLE SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
100,38,94,21,1,114,3,0,2,736,1263,20175,51,49,3,0,3,15,8,68,6,13,25,0,0,0,0,11.833333333333334,Regents Algebra I,ACADIA MIDDLE SCHOOL,SHENENDEHOWA CSD,SARATOGA,Average Need,"Capital District, New York"
65,94,93,42,4,39,2,1,11,363,1962,16852,50,50,0,0,0,0,1,97,2,11,50,0,2,0,1,19.5,Regents Algebra I,CORINTH HIGH SCHOOL,CORINTH CSD,SARATOGA,Average Need,"Capital District, New York"
67,67,93,42,4,39,2,1,11,363,1962,16852,50,50,0,0,0,0,1,97,2,11,50,0,2,0,1,19.5,Regents Common Core Geometry,CORINTH HIGH SCHOOL,CORINTH CSD,SARATOGA,Average Need,"Capital District, New York"
51,59,93,42,4,39,2,1,11,363,1962,16852,50,50,0,0,0,0,1,97,2,11,50,0,2,0,1,19.5,Regents Common Core Algebra I,CORINTH HIGH SCHOOL,CORINTH CSD,SARATOGA,Average Need,"Capital District, New York"
86,35,93,42,4,39,2,1,11,363,1962,16852,50,50,0,0,0,0,1,97,2,11,50,0,2,0,1,19.5,Regents Common Core Algebra II,CORINTH HIGH SCHOOL,CORINTH CSD,SARATOGA,Average Need,"Capital District, New York"
100,12,93,50,3,37,1,0,16,307,2008,24282,52,48,0,0,1,0,2,94,3,15,57,0,1,0,2,16.6,Regents Algebra I,CORINTH MIDDLE SCHOOL,CORINTH CSD,SARATOGA,Average Need,"Capital District, New York"
90,62,94,35,0,52,2,1,8,408,1413,26346,49,51,0,0,0,0,0,99,0,10,36,0,1,0,0,16.666666666666668,Regents Algebra I,GALWAY JR/SR HIGH SCHOOL,GALWAY CSD,SARATOGA,Average Need,"Capital District, New York"
22,9,94,35,0,52,2,1,8,408,1413,26346,49,51,0,0,0,0,0,99,0,10,36,0,1,0,0,16.666666666666668,Regents Common Core Algebra I,GALWAY JR/SR HIGH SCHOOL,GALWAY CSD,SARATOGA,Average Need,"Capital District, New York"
90,40,94,35,0,52,2,1,8,408,1413,26346,49,51,0,0,0,0,0,99,0,10,36,0,1,0,0,16.666666666666668,Regents Common Core Algebra II,GALWAY JR/SR HIGH SCHOOL,GALWAY CSD,SARATOGA,Average Need,"Capital District, New York"
55,55,94,35,0,52,2,1,8,408,1413,26346,49,51,0,0,0,0,0,99,0,10,36,0,1,0,0,16.666666666666668,Regents Common Core Geometry,GALWAY JR/SR HIGH SCHOOL,GALWAY CSD,SARATOGA,Average Need,"Capital District, New York"
